method,path,body,single_q,double_q,dashes,braces,spaces,badwords,class
GET,/_next/static/chunks/5385-d99d622d6560950fe2ef.js,,0,0,0,0,0,0,good
GET,/_next/static/chunks/pages/image/ImagesPage-c5c4e4a1250261ad17e4.js,,0,0,0,0,0,0,good
GET,/ajax/libs/OwlCarousel2/2.3.4/owl.carousel.min.js,,0,0,0,0,0,0,good
GET,/_next/static/chunks/workbox-window.dae4b70eb1dba40d5b0d.js,,0,0,0,0,0,0,good
GET,/static.wizrocket.com/js/sw_webpush.js,,0,0,0,0,0,0,good
GET,/keys/icc-cricket.com/p.js,,0,0,0,0,0,0,good
GET,/pixel/attr?d=AHNF13LblouReSMFVjgODuZIHxkTsXolfS80ZGP2QbyOb3OWArtz,,0,0,0,0,0,0,good
GET,/privacy/v1/b/r.rnc?n=6&c=2750&i=77jow2&p=prod&s=3480&d=8EZ7InZlcnNpb24iOiIxLjAuMCIsImdhdGV3YXkiOiIyLjMuNTI2IiwiY2xpZW50SWQiOjI3NTAsInB1Ymxpc2hQYXRoIjoicHJvZCIsImluc3RhbmNlJwDwFCI3N2pvdzIiLCJwYWNrZXQiOjYsIm1vZGUiOiJlbmZvcmNlVwDwDm9va2llcyI6e30sImVudmlyb25tZW50Ijoibm9uIgDyBnJlcXVlc3RzIjpbeyJkZXN0aW5hdLAA8P9XaHR0cHM6Ly93enJrdC5jb20vYT90PTk2JnR5cGU9cGFnZSZkPU40SWdUZ3BnWmhhV0lCY0lEdWFCMEJ6QTl0ekFiQ2RBWTJ3RnNRQWFFQVN3Qk1rUUFPSmdGZ0ZvQjJBSlFGWjN1VFhnQzBxSUFBNllrQVJtckZKakFCWUFYWmVJRE9pQVBSYTBLZEJIWGlBZHNUQTFpTlkxR3dseVc5YkJxR3RGNHV4VFl3JTJCT3UyV0hsZG1KRkFFTXljUnBzWTNWRkduRjJBQ1lBQm1rQVRrU2toT2wyYVRUZUFHWjgxakVBZFdGdUFHa0FmUUJoQUVFQVdRQUZKRkFVY0tRazZtVjhZaVFBYlFCZEFGOXFPblVBVDFNa1pUQUFWd2hob0ElM0Qmcm49MyZpPTE2NDQ0MjQ0Mjcmc249MSZnYz1kMTk2NTE2ZDU5MWU0Yjc3OGM2NzIyZjQzZDdhZmY5YSZhcnA9QAHykFZnJTJCZ2RpQmNJQzBEdUJlRklBMElDVzA2SUhFQkdBUndETWtCakFZUUVFQkZBS1FBdE1RQVRDQUZ3R2M0QUdMTzFheEJJQUc1d2lXU0gzakFBQkFGODIyZHZnQWNHZ0N3QmFBT3dBbEFLeTdERzR3allCVGJuTEVBbk8xSUJzMjl3Q1ozQVpuNUtnQUEmdXNlSVA9ZmFsc2Umcj0xNtkAgDMwNjMzIiwi_QH4BCI6InNjcmlwdCIsInN0YXJ0IjonABA2bAIXZBQAkDE5NjcsInNvdZYCUToibXV0ZAKiT2JzZXJ2ZXJDTEgAkHR1cyI6ImxvYe0CYHJlYXNvbpgC1F0sImRhdGFQYXR0ZXISALhsaXN0IjpbXSwiaWoAbzA2MzZ9LMoCBf82Y29ubmVjdC5mYWNlYm9vay5uZXQvc2lnbmFscy9jb25maWcvNTA0NDEyNTAzNDA4MTIzP3Y9Mi45LjUyJnI9c3RhYmxlBAEQTDE1NzQEAU8yMTg4BAFTAH4ADwQBCPEDZG4tZ2wuaW1yd29ybGR3aWRl3AMA_wDyJi9QRUQ4Q0RBQzItRjExNC00MUJFLThCOTgtQUZBMDZGQUVBMDZFLmpzI25hbWU9bmxzbklulATfJm5zPU5PTEJVTkRMRSMBEEwyNjEyIwFHMzUwNCMBsGluc2VydEJlZm9yqgQ_c3RhIQIwAHgADx0BkR8zHQEAFzUdAQ9EA0hOMjYxMyMBtmFib3V0OmJsYW5r3wFTaWZyYW2dAQkGBE0zNjE5wgAoNzACA6BhcHBlbmRDaGls7wMP3gEzAHcADrsABMkGH2P7AgT2E25vdm1zL2pzLzIvbmxzU0RLNjAwLmJ1bmRsZS5taW4uanPyAA_4BAY-MzUw0QI3Nzc2tAEP0QJCAHgAD_MAZw6nAgrzAA-nAkg_MzUwpwIAD-wBE4BodG1sL2xzLggABtwBD84CBy03NdQGRzQyNzLcAQ_OAkIvNzXNBgkPzgIKANoAD-IAGiw3NbADC-IADMsBH0G1BzZPMzc3NcMCJQ_oAB8PygENDOgAD54IOD8zNzfRAQAPWgUcPTcxMKoBNzMwM4wCDMIAD6oBOS4xMKoBD8EAHh8xwQAcD4MBM8A0MjQ0MzM3MTF9XX0,,0,0,0,0,0,0,good
GET,/recaptcha/api2/bframe?hl=en&v=BycHQdSIhzR_1EcOLw2mOzYQ&k=6Lchau8ZAAAAADs8G6_KiWVvfG-cdgGGzHkM2p8Y,,0,0,0,0,0,0,good
GET,/_next/static/chunks/1917-fb1fe320a537d097c31f.js,,0,0,0,0,0,0,good
GET,/gtm.js?id=GTM-PGNCT7,,0,0,0,0,0,0,good
GET,/sync?dsp_id=74&&user_id=171251013&expires=5&ssp=trustx,,0,0,0,0,0,0,good
GET,/_next/static/chunks/ReactToastify.58ddde4c9ea23f2385eb.js,,0,0,0,0,0,0,good
GET,/ul_cb/push_sync,,0,0,0,0,0,0,good
GET,/pagead/adview?ai=CAR019-wDYvmiNs2d1AbQ_YvgBt6mqolo2KCIwoAOi4XHqpEOEAEg_oX-GWCN3LEFoAH7v7KAA8gBCeACAKgDAcgDCqoEngJP0CsOS2NnIZV26982RQzR5h9bnUeF8l12QE4THEIyfbAN1HAw4yimgFVGHgUU6zuWAddH5ytc1V9DNZy67atIOXJOtAk_YjvAgzKvie6CG5ekPK21fpKHgbe4A4nOmq8hVprI_BXnvEK0CyVaPmNl8lFXkod3q47Q0XDq3ftCj4Gmy284sJedfGx0KueF9yDVjuphexPtBSwzqfe7KGLkm1KXoLgG5Nq4DNaATPzawu9EGpZVbpXleHDNtcCQdADssbDbdv14m8d0HNNbHFmI2wIjd2VUmYqteO0pHRFx4TFZSKjv-_syOojV9v_8FRVke5kPV-wjT_wXUYlxyN4USS1yHBmVpMViXGK_-gbf705hVdBe5wF04OZifpTYwASdlYaPvAPgBAGSBQQIBBgBkgUECAUYBKAGLoAH7b_Nf6gHjs4bqAeT2BuoB-6WsQKoB_6esQKoB9XJG6gHpr4b2AcA8gcDEPAu0ggHCIBhEAEYHYAKA8gLAdgTDIgUA9AVAYAXAbIXHgocCAASFHB1Yi00NTE3MzI1NjY1MTAzNTQxGNyABw&sigh=PNUPwCgJmf4&uach_m=[UACH]&template_id=484,,0,0,0,0,0,0,good
GET,/pagead/gen_204?id=sodar2&v=225&t=2&li=gpt_2022020301&jk=4056340265207293&bg=!r6ylrOjNAAa4sGsQuLA7ACkAdvg8WlKyj-Zts1TBlpwj6mYTXHPEunyEoOwBkhCcxZJB_zKuKLju1AIAAACbUgAAAANoAQcKADMko-ASRMrZK0QdcnMJ8zd37btleeJIXT9JPcJnaMrN32TwaIVvVw7e-sj7X0Jv5cDUtSWZAwCED_F_puzZyF_1igdXYUbOZT387u9F5R4lXpLrvxYtteYs2NeB-xZgaUQhDyoS4wnSTBSTF2dhlqF0LhVJpz5q35AoKqSNKspbbd9uq0ly_mUW-BESYWvCew3QaVkHrlxiiHR7Qwt39SgSo9d9CVdtBR8MO8g1uL-d7brkFO-ZWCpBVljAZgTwx09m0vLUFnhSppY6kq96u7eTqtmXk5LtuOwUQvYcyOfjHSv4eAmoVx8OrTEhR7YO8BX6SeBaI-Remg6VGxIKvCI1vcwkNrngBd_ueyAMFGT8GTpYj4EujtJzxL7qmSYJJL7rP6zFnL_Hc3wAfxLDb5vismMxEjIB7lXZpD9qduXvKzt3qcGSfMl53qQpb0wq28VAhaLjyPe4ruRZGnzWNDu0M5xvzsuOmkMo0n12po9kHaRx0G2EkRoQoohV6L4XrKXi5GzZ5UPSVnGCKraATXMyFa14zkDRHbXamivgyhVYgeP71zdjG3IS8wAtazzmfRNPvFgAM6lY4hwVxIO7zn60c3_n8JZ5iGajO4gTwAKvSfj-2KZ2WJpAoHUhbaFPhtijiBleQKz6NwdG6crqrzR0tX3Xw0IADO3xRxPzla899ryYj_xL0cQDSRnxY0Gpys9oynHFA2hUkC_IgMWkagGX0zcWb6VQQg8-AWzlfou1uJptV6Oglxxd6bQQ2j6QOuTozPf6RxcICXt9ouq3Fb7fKSTUXAK2faXbMjOfgxfATfX5zRY1V2xwqcqKPS6Wn3jUmoo3a3odJ_JrBrpCl3Fg8k17GoFYgBD9dxwyrEOahRugncqG4VYR4fAPcD2CAjuNk2ujyWh9-gcSKgup6GmeOtkTkFdLDkdXdDPpOthz5tTw0AFc27zWtyCt6Ypf8zefjiqnhNaRkjst6Ezu_dO4zstnSbiCMQmexPd313zhXBYGeZE2FjcuIcUSTNeI15RY61yx_ozGFtQs_RVMJzRC7sL450qvD2AlJf3cvbsDBYe34MYQ3kU3KW2Mysqgm74HU8vfWZk,,0,0,0,0,0,0,good
GET,/_next/static/chunks/pages/player/PlayerPhotosPage-1baf7acc3daff28e4769.js,,0,0,0,0,0,0,good
GET,/_next/static/chunks/pages/match/MatchLiveBlogPage-6a9ebbc8a883a6d966ca.js,,0,0,0,0,0,0,good
GET,/safeframe/1-0-38/html/container.html,,0,0,0,0,0,0,good
GET,/pcs/view?xai=AKAOjstPVxn1bzcuMs-kAjY-Eou6k8ss4oRuGXSiyfZFNs1ySRvgWtQDwV1r5JJQAl0-nk8dXEI3a3rSHwyhgMiFz6GAj-V_7prKEuxji2-N3AyuUwnlKwKboWt4BdURNL3hDtpgbMVcsf2yYlb6wERKMUaksS57S8ENQQH9bqyDMglTrB5vaDElTCifkkxFEq2lUb1HVrZRbrEecywMcWYUEyQ8fF53vYLnvPBQx7WV1Kuyq3RiO_OToTLlfoE9_a8H0b4IYz7WnLgToNDhyQebEnm8MMWpCslK7AaILgetLfZqDTzGh6ISXDDQKmViRW9hBP8K1T2W45qE9pPe&sig=Cg0ArKJSzJ9co9UMroOzEAE&uach_m=[UACH]&urlfix=1&adurl=,,0,0,0,0,0,0,good
GET,/_next/static/chunks/DatePicker.88d7d905ae1f3e2e44c3.js,,0,0,0,0,0,0,good
GET,/safeframe/1-0-38/html/container.html,,0,0,0,0,0,0,good
GET,/pcs/view?xai=AKAOjsurNJhuV7Oyxv6Wa0Uc5a1zHRD5j4YKWGnBr8Qt7yKOsMTFzA0nvKBwZhs6MJ_kOkzaw5lWJUy-Sm_6Me_WH59BAxrGagAujIo3QRLWtRnz7PY0_zNRslYi5-Hk-OBZqgDZrA5buTzgl0fwghZYvQVT-ZiSP84oyCVSlXN6g7UHO3oAHx5i2TESYSr3cHOA-4x8pftwnRGdn7WSR-flQbUUKiCgfkqrcwYcgdKiL-hRy3WXZmHXqo8FGGdwzeEV1WooFcWIAm3AuolU6RkwipENe_in_uzqTwKio-6QyeZ62ygxSD2Pal7C9xQ5yeSrkzQYwz2TIMdtJRMcyRxc82Opzavm&sig=Cg0ArKJSzNUWBjI8bgkEEAE&uach_m=[UACH]&adurl=,,0,0,0,0,0,0,good
GET,"/pagead/gen_204?id=notify&exchange=casalemedia&creative_id=400603814&creative_type=118&usl_id=18409065341&errorcode=400&asseturi=https%3A%2F%2Fgcdn.2mdn.net%2Fvideoplayback%2Fid%2Ff1d81513034f0a26%2Fitag%2F343%2Fsource%2Fweb_video_ads%2Fctier%2FL%2Facao%2Fyes%2Fip%2F0.0.0.0%2Fipbits%2F0%2Fexpire%2F1675960443%2Fsparams%2Fip,ipbits,expire,id,itag,source,ctier,acao%2Fsignature%2F57FDBC958BDE994BD4EE7F76132D2CFD389F9C02.07E6B43031CC8661CFA73563EC4D2410478FB87E%2Fkey%2Fck2%2Ffile%2Ffile.mp4&ord=94554375&offset=[CONTENTPLAYHEAD]&d=APEucNUA_6gcvbxf_-4UnThMGcTs8WKtQctKJEXdUjFHiKKPHliP65wkJ3o-Ngce4L6b64_JtEV-POAhvpyLRf_l3NOlACo_ng",,0,0,0,0,0,0,good
GET,/live-cricket-scores/42901/klt-vs-mgd-25th-match-bangladesh-premier-league-2022,,0,0,0,0,0,0,good
GET,/static/images/lazyimage.svg,,0,0,0,0,0,0,good
GET,/rtv/012201141909000/v0/amp-ad-exit-0.1.mjs,,0,0,0,0,0,0,good
GET,/ii.js?lineItemId=5730835595&callback=lineItemInfo5730835595Callback_3036380,,0,0,0,0,0,0,good
GET,/adx/rbcn/us.php?dynk=r1b32c0n&prevuid=05030002_62038e23bf65e&knw=1,,0,0,0,0,0,1,good
GET,/gtag/js?id=G-4H06J8XXQH&l=dataLayer&cx=c,,0,0,0,0,0,0,good
GET,/_next/static/chunks/pages/player/PlayerCapsIndexPage-2e4ba675a6f69dcbae84.js,,0,0,0,0,0,0,good
GET,/resources/prod/v8.21.12/i/svg-output/icons.svg,,0,0,0,0,0,0,good
GET,/js/lg-thumbnail.js,,0,0,0,0,0,0,good
GET,/_next/static/chunks/6997-dd31ea8397db4a884b08.js,,0,0,0,0,0,0,good
GET,/pagead/gen_204?id=osv-error&code=4&message=DEMUXER_ERROR_NO_SUPPORTED_STREAMS%3A%20FFmpegDemuxer%3A%20no%20supported%20streams&eventType=video_element_error&clientTime=1644424447456&ai=CFHgo-OwDYoXTBtKx1AbjxrvoDZ6hoa5cofno_p8DwI23ARABIABgjdyxBYIBF2NhLXB1Yi00NTE3MzI1NjY1MTAzNTQxyAEF4AIAqAMByAMCqgSlAk_Qv-YLz8vwFnuzje-snJNN8gcllXAIDwuN9adMWa8bf-Iy5561IPZMAb7x0tvTxeEHErjNPq24UUsmKXIUF_a08FzX_7UxQac7Ruvkw3osTOlgaoKiMU-yk3-aIjFMFlBYRB0YB0P0G99WEGgQwk6P8XLsLs-KZXDEnLTNpTniwaY8VvhQAqzO8fucMWwFXFA30XA4iCPrI3wmODJm82aPcMToS-KttB6KzFACwOJiNn55e6hNKTKkeML2b_M1s-AIcU20wfaKjTW3AZHX98f3XnX2upBEfTpSBCPH77PVr1IraOkwhw3cFYEEmwjvRDvfLlQf0cUC_L8PITEgxInJA_kxh-IXzpJNgSWGw05RQ5SusZKpLu6FW3ppNG68i5YGsNVi4AQBgAaSx-u72PWl1vsBoAYqqAemvhuoB5bYG6gHqpuxAqgH35-xAtgHANIIBQiAYRAB-gsCCAGADAHQFQGAFwE,,0,0,0,0,4,0,good
GET,/_next/static/chunks/pages/series/SeriesSquadsPage-f25187c5493536166d88.js,,0,0,0,0,0,0,good
GET,/_next/static/chunks/pages/preview/StoryPage-785f17f9c3540916c393.js,,0,0,0,0,0,0,good
GET,/ajax/mvc/5.2.3/jquery.validate.unobtrusive.min.js,,0,0,0,0,0,0,good
GET,/pagead/ppub_config?ippd=www.business-standard.com,,0,0,0,0,0,0,good
GET,/activityi;dc_pre=COKTgKaG8_UCFRTajwodvn4KiA;src=8744726;type=websi0;cat=allwe0;ord=3807444070312;gtm=2wg270;auiddc=1023263082.1644424407;~oref=https%3A%2F%2Fwww.espncricinfo.com%2Fseries%2Ficc-world-test-championship-2019-2021-1195334?,,0,0,0,0,0,2,good
GET,/_next/static/chunks/pages/_app-953d1248fd45fbab4b4f.js,,0,0,0,0,0,0,good
GET,/_next/static/chunks/MatchPlayersToWatch.38299dfeea3ba619e6c4.js,,0,0,0,0,0,0,good
GET,/push_sync,,0,0,0,0,0,0,good
GET,/o/oauth2/iframerpc?action=checkOrigin&origin=https%3A%2F%2Fwww.icc-cricket.com&client_id=844310787835-1rirg6e5plp2jou6v701br43iuo0lkcu.apps.googleusercontent.com,,0,0,0,0,0,0,good
GET,/AdServer/PugMaster?sec=1&async=1&kdntuid=1&rnd=65574770&p=33496&s=0&a=0&ptask=ALL&np=0&fp=0&rp=0&mpc=0&spug=1&coppa=0&gdpr=0&gdpr_consent=&us_privacy=,,0,0,0,0,0,1,good
GET,/cricket-series/3468/icc-world-test-championship-final-2021/matches,,0,0,0,0,0,0,good
GET,/sodar/H0ZEmIz7.html,,0,0,0,0,0,0,good
GET,/_next/static/chunks/CiV1InstagramEmbed.f9df5b777b5acb36b7f3.js,,0,0,0,0,0,0,good
GET,/libtrc/espn-network/loader.js,,0,0,0,0,0,0,good
GET,/_next/static/chunks/4034-0c682bd7c8646115e03b.js,,0,0,0,0,0,0,good
GET,/pagead/ppub_config?ippd=www.espncricinfo.com,,0,0,0,0,0,0,good
GET,/complete/search?q=wordld%20test&cp=0&client=desktop-gws-wiz-on-focus-serp&xssi=t&hl=ne&authuser=0&pq=wordld%20test&psi=w-wDYpiwGM2-3LUP15yw8Ac.1644424388405&ofp=GJ3m5LSH99jXdxjx7_a06bvnwd0BGJjns-bm_ZCRIhiIuuSg3rCHiuoBGKeBoPnnr9SyVxABMrUBChMKEUlDQyBUMjAgV29ybGQgQ3VwCg0KC0lDQyByYW5raW5nChYKFElDQyBvZmZpY2lhbCB3ZWJzaXRlChIKEElDQyBUZXN0IHJhbmtpbmcKGQoXVDIwIFdvcmxkIEN1cCAyMDIxIGxpdmUKGQoXVDIwIFdvcmxkIEN1cCBzY29yZWNhcmQKFQoTVDIwIFdvcmxkIEN1cCBmaW5hbAoUChJXb3JsZCBDdXAgVDIwIDIwMjEQRzKNAQogCh5XaG8gaXMgTm8gMSBUZXN0IHRlYW0gaW4gMjAyMT8KGwoZV2hvIGlzIE5vIDEgVGVzdCBjcmlja2V0PwojCiFXaGljaCBjb3VudHJ5IGlzIE5vIDEgaW4gY3JpY2tldD8KJAoiSXMgdGhlcmUgYSB0ZXN0IGNyaWNrZXQgV29ybGQgQ3VwPxDkAg&dpr=1,,0,0,0,0,2,0,good
GET,/_next/static/chunks/pages/player/PlayerEliteIndexPage-8e59cea0453a51e1c1cd.js,,0,0,0,0,0,0,good
GET,/_next/static/media/slick.2630a3e3eab21c607e21576571b95b9d.svg,,0,0,0,0,0,0,good
GET,/_next/static/chunks/pages/preview/LiveBlogPage-ef24a7bacf75acb2af7d.js,,0,0,0,0,0,0,good
GET,/js/marks-stuff.js?v=0.21,,0,0,0,0,0,0,good
GET,/a/api/fastlane.json?account_id=13042&site_id=92444&zone_id=435334&size_id=57&rf=https%3A%2F%2Fwww.espncricinfo.com%2Fseries%2Ficc-world-test-championship-2019-2021-1195334&tk_flint=pbjs_lite_v4.30.0&x_source.tid=00864b3f-a08e-49bd-ba54-c9f0f17c4cea&p_screen_res=1366x768&rp_secure=1&slots=1&rand=0.7412867988155589,,0,0,0,0,0,0,good
GET,/api/adverts/upcoming-international-series,,0,0,0,0,0,0,good
GET,/_next/static/chunks/pages/fantasy/WonderwinsPage-f32c36fcbb630a865532.js,,0,0,0,0,0,0,good
GET,/_next/static/chunks/4446-d8e4a1154829f7b02a7e.js,,0,0,0,0,0,0,good
GET,/_next/static/chunks/LiveMatchSquads.116157e2d4c8f96ee15c.js,,0,0,0,0,0,0,good
GET,/sn.ashx,,0,0,0,0,0,0,good
GET,"/sync/i,19/?google_error=5",,0,0,0,0,0,0,good
GET,/_next/static/chunks/TwitterTimelineEmbed.1913790abdd4a46ccba3.js,,0,0,0,0,0,0,good
GET,/_next/static/chunks/pages/match/MatchCommentaryPage-170c136a6ed880c7f54a.js,,0,0,0,0,0,0,good
GET,/_next/static/chunks/pages/story/AuthorIndexPage-7253356a06f0ebe42b6a.js,,0,0,0,0,0,0,good
GET,/_next/static/chunks/pages/series/SeriesImagesPage-1874e615b6713d5a97f7.js,,0,0,0,0,0,0,good
GET,/_next/static/chunks/pages/story/LiveBlogHomePage-becdd801e493beb6d35a.js,,0,0,0,0,0,0,good
GET,/_next/static/chunks/jsondiffpatch.9ba4d40c4ed1b896b95c.js,,0,0,0,0,0,0,good
GET,/_next/static/chunks/pages/series/SeriesSquadDetailsPage-2b5c14eba7b8a7c3d0eb.js,,0,0,0,0,0,0,good
GET,/gampad/ads?pvsid=2897664167699526&correlator=3091502858808716&output=ldjh&eid=31063378%2C31064765%2C21067496&output=ldjh&gdfp_req=1&vrg=2022020701&ptt=17&impl=fif&sc=1&sfv=1-0-38&ecs=20220209&iu_parts=1024780%2CDesktop_new%2CMPU1%2CSeries&enc_prev_ius=%2F0%2F1%2F2%2F3&prev_iu_szs=300x250%7C300x600&cust_params=series%3D3468&cookie=ID%3Dd4202b7d5a82da27%3AT%3D1644424407%3AS%3DALNI_MaQ95CMrb0EKcgjqWqgCiZBpIiMBQ&bc=31&abxe=1&dt=1644424408296&lmt=1644424408&dlt=1644424403156&idt=3481&frm=20&biw=1349&bih=649&oid=2&adxs=851&adys=324&adks=2236071390&ucis=2&ifi=2&u_his=1&u_h=768&u_w=1366&u_ah=720&u_aw=1366&u_cd=24&u_sd=1&u_tz=345&flash=0&dmc=8&url=https%3A%2F%2Fwww.cricbuzz.com%2Fcricket-series%2F3468%2Ficc-world-test-championship-final-2021&ref=https%3A%2F%2Fwww.google.com%2F&vis=2&scr_x=0&scr_y=0&psz=323x265&msz=303x250&ga_vid=456088001.1644424405&ga_sid=1644424408&ga_hid=2113241194&ga_fc=true&fws=0&ohw=0&btvi=0&uach=WyJXaW5kb3dzIiwiMTQuMC4wIiwieDg2IiwiIiwiOTcuMC40NjkyLjcxIixbXSxudWxsLG51bGwsIjY0IixbXV0.&nvt=1,,0,0,0,0,0,0,good
GET,/getconfig/sodar?sv=200&tid=gpt&tv=2022020301&st=env,,0,0,0,0,0,0,good
GET,/sync/iponweb?bidswitch_ssp_id=trustx&ssp_user_id=b7322b3d-eeb5-4254-be30-085f0e046136,,0,0,0,0,0,0,good
GET,/mqtt,,0,0,0,0,0,0,good
GET,/en_US/sdk.js,,0,0,0,0,0,0,good
GET,/gpt/pubads_impl_2022020701.js?31064765,,0,0,0,0,0,0,good
GET,/gtag/js?id=UA-33765499-5,,0,0,0,0,0,0,good
GET,/scripts/5fbc0ff32ea96e1471d342a6ea8597d908d377554a0d896b7ed14178ebb5c3e6,,0,0,0,0,0,1,good
GET,"/xjs/_/js/k=xjs.s.ne.Jxiod2tQjpg.O/ck=xjs.s.xIaWUmR5pSQ.L.W.O/am=AigAGEoAEAhmIAAAAAAAAAAEAu8GAIAQSCQBdAEAAAQBgAAEAgSAAAAAAD7iM0DO3wDAAJpwAQAAAAAAAATgEmSoQKIgAAQAAAAAEKupq2eeQCA/d=1/exm=Eox39d,GJsXUb,HYSCof,ILbBec,IlbVv,Tia57b,attn,cSX9Xe,cdos,csi,d,d2p3q,dpf,hsm,jWdabd,jsa,pHXghd,tIj4fb,w4UyN,wPVhqc/esmo=1/ed=1/dg=2/br=1/rs=ACT90oFjLYJoHZ_0aNwlMQuAYGlZlIMWDA/ee=rXjWyb:VWuaCc;uY49fb:COQbmf;iFQyKf:QIhFr;EVNhjf:pw70Gc;nAFL3:s39S4;qddgKe:x4FYXe;wR5FRb:TtcOte;dIoSBb:ZgGg9b;eBAeSb:Ck63tb;g8nkx:U4MzKc;wQlYve:aLUfP;kbAm9d:MkHyGd;F9mqte:UoRcbe;sTsDMc:kHVSUb;vfVwPd:OXTqFb;dtl0hd:lLQWFe;q92ire:wPVhqc;pXdRYb:JKoKVe;KpRAue:Tia57b;aZ61od:arTwJ;LQlyHd:KJbvFf;JXS8fb:Qj0suc;rQSrae:C6D5Fc;qavrXe:zQzcXe;pNsl2d:j9Yuyc;UDrY1c:eps46d;nKl0s:xxrckd;Nyt6ic:jn2sGd;w3bZCb:ZPGaIb;imqimf:jKGL2e;KQzWid:mB4wNe;Np8Qkd:Dpx6qc;BjwMce:cXX2Wb;oGtAuc:sOXFj;whEZac:iuHkw;Fmv9Nc:O1Tzwc;hK67qb:QWEO5b;jVtPve:wQ95P;R4IIIb:QWfeKf;xbe2wc:wbTLEd;tosKvd:ZCqP3;NSEoX:lazG7b;kCQyJ:ueyPK;oSUNyd:fTfGO;SJsSc:H1GVub;SMDL4c:fTfGO;NPKaK:PVlQOd;zOsCQe:Ko78Df;WCEKNd:I46Hvd;LBgRLc:XVMNvd;LsNahb:ucGLNb;TxfV6d:YORN0b;GleZL:J1A7Od;qaS3gd:yiLg6e;VGRfx:VFqbr;aAJE9c:WHW6Ef;BgS6mb:fidj5d;z97YGf:oug9te;CxXAWb:YyRLvc;Pguwyb:Xm4ZCd;VN6jIc:ddQyuf;SLtqO:Kh1xYe;WDGyFe:jcVOxd;DULqB:RKfG5c;gaub4:TN6bMe;DpcR3d:zL72xf;hjRo6e:F62sG;w9w86d:dt4g2b;lkq0A:Z0MWEf;eHDfl:ofjVkb;SNUn3:x8cHvb;LEikZe:byfTOb,lsjVmc;io8t5d:sgY6Zb;j7137d:KG2eXe;Oj465e:KG2eXe;sP4Vbe:VwDzFe;kMFpHd:blwjVc/m=EkevXb,GU4Gab,K6HGfd,L1AAkb,aa,abd,async,bgd,dvl,fKZehd,fiAufb,foot,kQvlef,kyn,lli,mu,sYEX8b,sb_wiz,sf,sonic,spch,tl,tt,yBi4o?xjs=s2",,0,0,0,0,0,0,good
GET,/_next/static/chunks/pages/player/PlayerNewsPage-8346cf707be6e966e29e.js,,0,0,0,0,0,0,good
GET,/api/adverts/series-news,,0,0,0,0,0,0,good
GET,/adsid/integrator.js?domain=www.cricbuzz.com,,0,0,0,0,0,0,good
GET,/pagead/gen_204?id=sodar2&v=225&t=2&li=gpt_2022020701&jk=2897664167699526&bg=!PT6lPnrNAAa4sGsQuLA7ACkAdvg8WpD91HjA3H_7u8z0dHcVt_QGg78_506_2Q5kw6E6emfV2mvzRAIAAACeUgAAABhoAQcKAAVpNWhYfZkC9YPyNYkMqLbRFR_LfXV5xsJob_AYBTIzqteDoQ7qLPNT15zAkMNYNArcjk68WiAAgWxCjyAPP68X_T8LLuELWa0Jy9Y2OG9ILf4N_7ETYW3UK9gqVRKCgqi8i8C3n4_no6skHULydPJ7qz-0LjKpuPTiR_6x1Y-uRGtF5eLWUy5Up9SPNmXOFjvpcwMxN9oW1H92j3DV2NbWe2Zp-rNqwjSUAZuPxdXC0bWtLMPNuwRMSjd_VrKAhT9sY4D409yI_gJGkl3raBtpd7Vw32PbyqsvekKSiwZ1pYMYdZ04oSrsMX24j7wSs-H1b-P4lJDcYdVrrdAuUezWMTq7-V5PcvYxJ_1Q3TfYa6O-qjtzlyk3Q_9xbFpQaoUvav82RDUFFCsRmJxV6Ln_kgLmIBEtzT72iJ4Uwgj0gm1IictbrBADA_gWHd2-qjZC7YWTUkFQKJW1JXHdE9bR8JO8DZYZUgLTnfHdSxRgMfyFtA47fDUG0Bo_rtluMzt45CndyR4LpobahbL0Uvi0EHtacGuOzlq3R7kg9WmLcb10sxJFgxCmgz8WSWkC2lAxW6Cf4kRxquvMqOzZFfuB0ERA1bAqEXC-R2wy1u1c9aJhrMS-FMyQuVRD94RWs4pM2RV7GkiewrfNyjMV6UHDyHbZj4G7MKF3MI2RKXWnkrsgaBuTK-VjaQbPrQuFr3_JZ4nEOk0bbNlB8qHtH_Vs1kH-YlnHfjutVIEQ9WQvtwG7f09HGhXIX73m_NyfkF7UwNTy4yTKfVg5PFQ8E4xn6F6mY6EDGVt6ZvgDMraZ13tDUmtS3U6Mjx0WyyLsuoK3pvcjCjXbneOEIKU0p4Mf6iVbyj-v683eVH3-eMfXI4TkB_O6I7-I7wiTrkdSWbead33dEZ69gPqldgNaDSWhVUNnHzDxt0pEwEAtVY92_buq6P4DyjLguskd6WBB3GKnpUQc1S20rT1n29iMvg2l1-IM0xz942bu2NLxh7XAlVezD22tWImVaeCsg1E,,0,0,0,0,0,0,good
GET,/rankings/mens/team-rankings/test,,0,0,0,0,0,0,good
